"","Player","Team","Position","GP","TOI","TOI/GP","CF/60 Rel","CA/60 Rel","CF% Rel","FF/60 Rel","FA/60 Rel","FF% Rel","SF/60 Rel","SA/60 Rel","SF% Rel","GF/60 Rel","GA/60 Rel","GF% Rel","xGF/60 Rel","xGA/60 Rel","xGF% Rel","SCF/60 Rel","SCA/60 Rel","SCF% Rel","HDCF/60 Rel","HDCA/60 Rel","HDCF% Rel","HDGF/60 Rel","HDGA/60 Rel","HDGF% Rel","MDCF/60 Rel","MDCA/60 Rel","MDCF% Rel","MDGF/60 Rel","MDGA/60 Rel","MDGF% Rel","LDCF/60 Rel","LDCA/60 Rel","LDCF% Rel","LDGF/60 Rel","LDGA/60 Rel","LDGF% Rel","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"129","Jonas Brodin","MIN","D","59","1043.8666666667","17.692655367232","0.34","-1.09","0.59","1.64","-2.85","2.62","3.28","-2.57","5.22","0.39","-0.6","10.86","-0.05","-0.32","2.66","-2.56","-3.28","0.59","-1.52","-1.86","0.88","0.11","-0.23","7.14","-1.39","-1.9","0.46","0.34","-0.43","22.17","2.23","2.49","0.01","0.04","-0.07","4.44","9.00","93.00","1.020","4.37","11.09","7.59","46.33","36.54","17.01","18.97","19.2","46.98"
"837","Nate Danielson","DET","C","28","262.01666666667","9.3577380952381","-0.43","-1.09","0.25","-0.27","0.44","-0.42","-1.32","1.63","-2.68","-1.12","0.26","-16.67","0.32","0.28","0.41","1.11","2.55","-1.07","3.11","2.12","2.23","-0.33","-0.05","-6.67","-2.66","0.58","-4.11","-0.78","0.07","-28.39","-2.13","-4.4","1.07","-0.29","0.37","-25.00","5.22","90.48","0.957","9.85","15.34","9.85","50.61","50.00","15.11","21.53","16.72","47.48"
"187","Scott Sabourin","T.B","R","23","175.61666666667","7.6355072463768","-14.52","-1.11","-6.00","-9.16","0.29","-5.76","-5.22","-1.3","-3.75","-1.64","-0.5","-9.14","-0.69","-0.47","-1.31","-9.49","1.25","-10.36","-2.96","-3.3","3.50","-1.26","-0.25","-20.42","-8.71","6.06","-19.17","-0.33","0.11","-7.58","-14.3","-4.94","-5.70","-0.19","-0.48","41.67","8.70","91.89","1.006","5.81","17.77","5.81","59.45","50.00","10.59","24.94","14.01","43.06"
"39","Marcus Johansson","MIN","L","71","908.56666666667","12.796713615023","5.02","-1.12","2.60","3.6","0.49","1.83","3.07","-0.22","2.92","1.29","-0.3","14.98","0.29","-0.11","3.60","0.19","-0.67","0.76","0.89","-1.13","4.30","0.53","-0.02","9.58","-0.93","0.61","-1.79","0.96","-0.23","29.23","7.47","-0.17","3.97","0.06","-0.16","9.04","11.56","92.76","1.043","7.66","14.2","8.92","38.76","46.22","17.24","19.81","19.61","46.77"
"428","Morgan Geekie","BOS","C","78","1045.8166666667","13.407905982906","-0.54","-1.12","0.24","-2.05","-0.44","-1.00","-1.18","-0.71","-0.47","-0.13","0.02","-1.37","-0.09","-0.1","-0.03","-1.12","1.13","-2.08","-0.86","-0.21","-1.59","-0.32","-0.09","-4.40","-0.34","1.79","-2.58","0.14","0.66","-13.35","3.39","-4.85","4.17","0.13","-0.56","25.51","10.56","91.20","1.018","11.02","12.39","7","41.31","61.15","19.51","17.56","16.87","53.63"
"293","Noah Hanifin","VGK","D","67","1267.85","18.923134328358","4.26","-1.15","2.38","2.59","0.17","1.43","2.19","0.58","1.32","-0.07","-0.21","1.37","0.19","0.04","1.31","0.74","-1.04","1.74","1.22","0.42","1.31","-0.13","-0.21","1.70","-0.63","-1.94","1.76","-0.12","-0.01","-2.99","9.38","0.73","4.27","0.22","0","9.69","8.69","89.03","0.977","10.55","12.68","6.58","44.72","61.60","21.77","17.94","14.34","60.29"
"440","Owen Tippett","PHI","R","78","1020.35","13.08141025641","4.43","-1.16","2.68","4.73","-0.29","3.32","2.62","0.37","2.30","0.36","0.65","-3.07","0.37","-0.1","4.67","4.28","-1.07","5.20","1.63","-0.44","4.60","0.35","0.34","-1.11","3.53","-0.83","5.66","-0.1","0.3","-7.65","-0.66","1.33","-1.13","0.13","0.12","1.71","10.32","88.45","0.988","8.29","13.64","10.11","47.81","45.05","16.82","19.88","19.11","46.81"
"488","Ryan McLeod","BUF","C","79","992.71666666667","12.566033755274","2.44","-1.17","1.57","3.78","1.14","1.53","2.46","2.23","0.20","1.02","0.64","2.05","0.31","0.25","0.53","3.89","-0.21","3.77","1.22","0.51","1.46","0.2","0.09","1.66","3.56","-0.96","5.54","0.55","0.6","-3.30","2.51","1.78","0.44","0.59","0.15","13.16","12.35","90.08","1.024","10.09","12.63","11.3","48.35","47.18","17.47","17.71","19.46","47.30"
"781","Fraser Minten","BOS","C","79","969.78333333333","12.275738396624","1.66","-1.17","1.21","1.98","-0.99","1.76","0.65","0.09","0.53","0.09","-0.7","8.87","0.15","-0.05","1.86","1.19","-2.12","3.06","0.85","-0.56","3.03","0.05","-0.13","3.91","0.46","-2.08","3.18","-0.36","-0.31","2.38","1.36","-3.44","2.41","0.46","-0.48","32.58","10.62","93.45","1.041","8.85","14.04","5.88","45.35","60.08","17.2","21.22","13.43","56.16"
"380","Tyson Jost","NSH","C","65","697.56666666667","10.731794871795","-2.91","-1.19","-0.75","-2.56","-2.77","0.02","0.26","-0.04","0.28","-0.89","0.59","-15.35","-0.32","-0.06","-2.58","-0.67","-0.91","0.24","-1.08","0.31","-3.03","-0.22","0.72","-14.00","0.55","-1.63","2.74","-0.55","-0.33","-13.22","-5.94","-2.66","-1.80","-0.38","0.17","-23.42","6.17","88.96","0.951","5.85","10.58","6.88","51.95","45.95","14.19","17.2","17.29","45.08"
"27","Steven Stamkos","NSH","C","78","1031.0666666667","13.218803418803","-0.77","-1.21","0.20","0.21","-0.16","0.22","-1.61","0.23","-1.74","0.15","0","1.58","0.32","-0.21","4.82","1.76","-1.02","2.58","1.37","-0.4","3.67","0.28","0.15","2.62","0.52","-0.83","1.67","0.06","0.08","-0.26","3.13","-1.87","2.49","-0.25","-0.31","2.27","9.68","90.56","1.002","10.18","14.37","8.44","44.75","54.69","19.44","20.37","19.73","49.63"
"98","John Klingberg","S.J","D","54","896.7","16.605555555556","6","-1.21","3.33","4.54","1.41","2.22","1.52","2.03","-0.18","0.17","0.95","-6.59","0.34","0.29","0.94","3.95","1.21","2.63","0.35","0.92","-1.12","0.38","0.36","-0.79","4.79","0.39","5.35","-0.11","0.87","-17.90","5.85","-5.14","5.91","-0.18","-0.1","-5.94","11.02","88.86","0.999","7.49","11.64","7.23","41.75","50.91","19.74","17.93","17.53","52.96"
"109","Nick Cousins","OTT","C","77","860.28333333333","11.172510822511","-3.43","-1.23","-0.89","-3.45","-1.76","-0.85","-2.26","-3.67","1.97","-0.41","-1.04","7.38","-0.13","-0.14","0.26","-2.39","-2.52","0.60","-0.82","-1.24","1.44","-0.37","-0.37","0.47","-2.1","-1.7","-0.03","-0.02","-0.78","22.97","-9.25","-1.57","-4.07","-0.04","-0.11","3.33","9.43","91.22","1.007","7.95","15.83","5.44","62.42","59.38","11.72","20.16","11.86","49.70"
"632","Tyler Kleven","OTT","D","70","1068.8666666667","15.269523809524","-0.68","-1.24","0.31","0.43","-1.06","0.97","-0.1","-0.12","0.04","-0.56","-0.27","-2.63","-0.2","-0.18","0.12","-1.64","-1.11","-0.25","0.02","-1.33","3.42","-0.17","0.07","-4.46","-2.21","0.3","-2.95","-0.37","-0.19","-3.52","-0.05","-3.97","2.28","-0.17","-0.28","5.97","8.61","89.78","0.984","7.75","16.5","5.39","54.39","58.97","16.05","23.18","14.2","53.06"
"908","Tim Washe","ANA","C","35","338.9","9.6828571428571","-7.09","-1.28","-2.34","-6.13","-3.38","-1.40","-7.02","-2.53","-4.11","-1.03","-0.33","-9.20","-0.65","-0.12","-4.71","-4.18","-1.74","-2.22","-2.14","-1.41","-1.28","-0.78","0.64","-33.00","-2.73","-0.44","-2.90","-0.74","-1.64","19.32","-7.62","3.57","-5.56","0.44","0.37","4.55","6.77","90.07","0.968","7.44","13.1","17","51.7","30.43","13.46","17.17","26.73","33.48"
"894","Arttu Hyry","DAL","R","17","155.63333333333","9.1549019607843","-4.53","-1.29","-1.59","-2.55","1.41","-2.74","-0.44","-1.37","1.09","-0.26","-0.18","-0.36","-0.3","0.17","-4.66","-6.07","-0.69","-5.52","-1.24","0.69","-4.36","-0.5","-0.51","3.75","-6.45","-1.84","-6.70","0.05","-0.86","46.67","-0.87","6.11","-4.16","0.29","1.41","-25.00","9.68","91.07","1.007","7.32","13.49","8.48","50.89","46.34","15.04","20.05","20.05","42.86"
"267","Ryan Donato","CHI","C","78","1005.6333333333","12.892735042735","2.03","-1.31","1.54","1.42","-0.6","1.26","0.28","0.29","0.05","-0.26","-0.3","-0.26","-0.08","-0.22","0.94","-2.06","-2.02","-0.55","0.15","-1.91","3.88","-0.09","-0.27","2.84","-2.95","-0.15","-3.89","-0.4","-0.17","-7.30","3.84","2.37","1.03","0.18","0.13","7.69","8.48","91.25","0.997","6.5","12.17","8.71","47.43","42.75","12.35","17.72","18.5","40.04"
"455","Alexandre Texier","MTL, STL","L","47","577.05","12.277659574468","5.16","-1.33","2.84","1.56","0.67","0.54","0.75","-1.39","2.10","-0.18","-1.05","9.82","0.22","0.04","1.61","1.49","2.14","-0.53","0.78","-0.22","2.09","0.22","-0.79","19.96","0.95","3.14","-2.71","-0.44","-0.25","-2.76","-0.1","-2.35","1.25","-0.12","-0.11","3.43","9.72","92.86","1.026","7.49","16.01","7.59","42.11","49.66","14.24","20.48","17.26","45.21"
"112","Mike Reilly","CAR","D","38","512.48333333333","13.486403508772","-0.76","-1.34","0.43","-1.28","-0.48","-0.28","-0.66","0.02","-0.52","0.3","-1.19","15.17","0.37","-0.11","3.76","-0.6","-0.33","-0.11","0.78","-1.84","5.66","0.28","-0.38","11.85","-1.85","2.01","-4.45","0.01","-0.82","20.78","-2.77","-1.19","-0.29","0.02","-0.29","21.18","8.58","92.16","1.007","13.23","17.44","5.15","48.82","71.97","25.05","25.52","12.88","66.05"
"487","Brady Tkachuk","OTT","L","58","725.88333333333","12.515229885057","15.58","-1.39","6.77","11.81","-1.56","7.27","9.35","0.07","7.35","0.2","0.13","0.53","0.69","-0.13","6.76","9.27","-0.5","7.82","3.38","0.09","5.90","0.07","0.13","-1.06","7.85","-0.79","9.30","0.17","0.2","-1.66","17.84","-3.65","10.29","0","-0.21","7.58","8.31","88.42","0.967","16.7","19.51","7.6","50.42","68.71","26.12","23.97","14.22","64.75"
"151","Olli Määttä","CGY, UTA","D","38","569.48333333333","14.986403508772","-4.83","-1.4","-1.55","-2.93","-1.98","-0.58","-1.58","-2.78","1.24","-0.05","0.49","-4.51","0.13","0.01","1.11","-1.99","-1.79","-0.18","0.93","-0.52","3.24","0.53","0.74","-2.94","-3.9","-1.69","-2.93","-0.64","0.14","-15.65","-9.76","-2.05","-4.32","-0.14","-0.52","27.63","10.42","86.28","0.967","5.79","12.12","6.74","53","46.22","15.28","18.23","14.86","50.70"
"289","Darren Raddysh","T.B","D","71","1211.3","17.060563380282","11.02","-1.4","5.11","9.6","0.34","5.16","5.94","0.14","5.12","0.81","0.09","5.52","0.56","0.13","3.36","4.82","0.67","3.30","2.62","1.29","1.87","0.18","0.21","-1.73","2.92","-0.82","4.34","0.53","0.06","8.97","10.98","-2.96","6.98","0.38","-0.25","25.29","11.25","90.68","1.019","7.18","10.25","7.33","42.8","49.49","19.37","16.89","16.84","53.49"
"703","Aatu Räty","VAN","C","61","655.38333333333","10.743989071038","0.24","-1.41","0.70","-0.52","-1.53","0.53","-2.7","-4.13","0.78","-0.23","-1.47","10.19","-0.12","-0.06","-0.78","0.47","-1.22","1.51","-1.08","0.21","-2.92","0.02","-0.31","5.77","2.06","-1.91","4.88","-0.47","-1.36","15.85","2.53","1.63","0.52","0.14","-0.21","16.93","7.88","92.28","1.002","8.88","11.17","13.92","50.63","38.96","16.85","14.1","22.7","42.59"
"72","Calle Jarnkrok","TOR","C","52","480.7","9.2442307692308","-11.96","-1.44","-5.65","-8.94","-2.89","-4.82","-4.93","-3.25","-2.67","-1.35","-0.35","-12.63","-0.83","-0.42","-6.14","-8.75","-2.74","-7.77","-3.88","-0.49","-9.56","-0.83","-0.08","-16.96","-6.49","-3","-6.42","-0.45","-0.34","-6.89","-14.23","5.9","-11.41","-0.26","-0.03","-12.12","7.36","89.96","0.973","3.37","18.47","12.86","50.55","20.77","8.11","21.72","23.09","26.00"
"285","Jake Evans","MTL","C","64","758.65","11.85390625","-4.82","-1.44","-1.66","-5.42","-0.63","-3.23","-2.74","-1.94","-0.98","-1.35","-0.25","-12.17","-0.23","-0.25","0.04","-2.7","-1.07","-1.68","-1.48","-0.75","-2.12","-0.89","0.01","-26.29","-1.63","-0.42","-1.47","-0.91","-0.57","-3.99","-9.24","3.8","-7.38","0.32","0.24","-1.29","7.42","90.65","0.981","4.75","14.63","12.26","42.94","27.91","9.97","21.75","22.78","30.43"
"67","Brenden Dillon","N.J","D","78","1183.4666666667","15.17264957265","-4.66","-1.5","-1.33","-3.29","-1.3","-1.14","-1.4","-1.76","0.42","-0.03","0.44","-4.35","-0.26","-0.29","0.30","-3.38","-1.93","-1.39","-1.64","-0.88","-1.92","-0.1","-0.12","-0.48","-2.33","-1.4","-1.05","0.26","0.45","-2.76","-3.48","-0.17","-1.63","-0.19","0.32","-23.33","7.36","88.31","0.957","7","10.24","8.62","46.49","44.81","16.73","15.67","16.68","50.08"
"175","Jaccob Slavin","CAR","D","38","645.21666666667","16.979385964912","-7.07","-1.51","-1.70","-2.95","0.39","-1.71","-4.16","0.07","-3.30","-0.78","-0.28","-4.39","-0.36","-0.24","-0.33","-3.31","-2.45","0.03","-1.34","-0.84","-0.50","-0.44","-0.48","1.79","-2.63","-2.14","0.52","-0.48","0.22","-13.66","-8.18","2.5","-4.93","0.03","0.05","-3.33","7.94","89.54","0.975","8","12.74","6.97","41.75","53.42","18.13","19.71","16.74","52.00"
"353","Matt Roy","WSH","D","75","1296.3833333333","17.285111111111","-0.04","-1.51","0.63","0.22","-1.33","0.93","0.74","0.05","0.65","-0.5","0.02","-4.86","-0.16","-0.14","-0.18","-0.27","-0.49","0.19","0.03","-0.8","1.72","-0.1","0.2","-5.59","-0.4","0.41","-0.96","-0.27","-0.23","1.19","-2.42","-1.61","-0.48","-0.29","-0.02","-10.61","8.83","91.60","1.004","4.17","9.44","6.94","43.88","37.50","15.87","16.62","17.54","47.51"
"215","William Carrier","CAR","L","67","708.25","10.570895522388","-3.52","-1.52","-0.43","-5.42","-2.72","-0.73","-4.03","-1.53","-1.51","-0.08","-0.17","0.94","-0.39","-0.46","1.79","-3.81","-3.53","0.84","1.35","-1.7","6.43","-0.03","-0.47","8.35","-6.88","-2.43","-3.60","0.1","-0.01","2.17","-2.29","4.41","-3.68","-0.19","0.44","-35.56","9.47","88.40","0.979","12.71","20.25","11.1","42.61","53.38","21.94","27.7","19.65","52.75"
"606","Max Crozier","T.B","D","34","486.35","14.304411764706","-4.47","-1.52","-1.16","-3.01","-1.2","-0.98","-3.04","0.92","-3.89","-0.59","-0.29","-1.62","-0.2","0.08","-2.68","-2.79","-1.41","-0.86","0.1","0.75","-1.76","-0.54","0.16","-12.26","-3.85","-2.89","-0.21","-0.06","0.04","-2.38","-2.18","-0.29","-0.98","-0.01","-0.7","56.25","10.15","92.50","1.027","7.16","10.73","5.18","49.59","58.00","18.14","15.3","13.08","58.10"
"204","Andrew Copp","DET","C","75","965.06666666667","12.867555555556","3.1","-1.56","2.00","1.5","-2.46","2.39","2.47","-1.55","3.73","0.52","-0.26","8.63","0.17","-0.28","4.20","0.52","-1.84","2.14","0.09","-1.62","3.80","-0.22","-0.16","-2.53","0.58","-0.29","1.05","0.69","-0.16","20.71","3.92","-0.57","2.21","0.32","0.02","11.61","8.71","91.24","1.000","9.45","14.98","9.76","43.15","49.19","19.34","21.01","18.9","50.57"
"698","William Eklund","S.J","L","72","1022.25","14.197916666667","6.96","-1.56","3.92","4.18","-1.18","3.46","2.79","-1.61","4.20","0.03","0.62","-4.70","0.23","0.12","1.22","2.46","0.24","2.11","2.08","0.27","3.87","0.28","0.58","-5.11","0.51","-0.04","0.70","-0.16","-0.15","-1.50","4.96","-3.5","4.62","-0.19","0.22","-16.19","9.27","87.45","0.967","7.45","11.27","8.98","41.91","45.36","15.55","16.38","18.43","45.77"
"276","Viktor Arvidsson","BOS","L","67","791.3","11.810447761194","2.21","-1.57","1.61","3.71","-0.56","2.53","2.2","0.17","1.90","1.39","-0.25","12.93","0.13","-0.04","1.59","2.18","0.4","1.67","0.41","1.01","-1.04","0.59","0.04","8.19","2.35","-0.8","3.79","0.82","-0.16","16.04","0.34","0.11","0.12","0.26","-0.25","16.67","14.40","92.29","1.067","9.33","14.71","11.45","41.17","44.89","16.53","19.94","21","44.04"
"327","Kyle Capobianco","DAL","D","32","370.13333333333","11.566666666667","4.17","-1.59","2.84","4.55","-1.83","4.45","2.1","-0.17","2.44","0.15","0.7","-6.92","0.13","-0.14","2.57","0.09","-0.03","0.12","-0.04","0.36","-0.92","0.39","0.65","-6.76","0.18","-0.52","0.90","-0.71","0.35","-25.49","6.15","-5.72","6.95","0.42","-0.29","36.36","10.74","90.38","1.011","6.65","10.05","4.54","57.87","59.42","14.59","15.08","12.64","53.57"
"38","Jared Spurgeon","MIN","D","77","1217.1","15.806493506494","-1.87","-1.6","-0.18","-0.18","-1.53","0.76","-1.44","-3.11","1.47","-0.81","-0.68","-0.49","-0.18","-0.27","1.00","-1.43","-0.45","-0.91","-0.54","-1.38","1.87","-0.56","-0.27","-5.83","-1.19","1.25","-2.77","-0.43","-0.41","0.39","-0.88","0.52","-0.71","0.11","-0.15","10.65","7.41","93.27","1.007","5.37","10.7","8.77","48.46","37.98","17.35","18.59","19.62","46.93"
"824","Andrei Kuzmenko","L.A","L","52","598.91666666667","11.517628205128","-0.48","-1.6","0.54","-0.6","-0.76","0.14","0.77","-2.38","3.16","-0.03","0.3","-3.79","0.33","-0.01","3.22","2.18","-0.59","2.51","2.29","-1.03","7.21","0.44","0.03","7.69","-0.14","0.6","-0.92","-0.56","0.28","-26.11","-2.49","-2.6","0.23","-0.06","0.08","-7.14","7.72","90.00","0.977","8.21","11.12","6.21","43.88","56.94","18.33","18.03","14.33","56.13"
"71","Mats Zuccarello","MIN","R","58","836.03333333333","14.414367816092","4.84","-1.61","2.75","4.82","-0.94","3.33","2.69","0.81","1.68","0.31","0.88","-6.05","0.43","-0.05","4.15","5.26","-0.12","4.68","1.19","1.49","-0.74","0.1","1.13","-17.49","5.42","-2.15","8.59","0.1","-0.11","5.72","3.77","-6.3","4.95","0.2","-0.23","16.11","9.93","89.95","0.999","10.62","12.42","5.88","36.89","64.35","23.4","20.02","15.07","60.82"
"128","Dougie Hamilton","N.J","D","73","1232.4833333333","16.883333333333","8.36","-1.61","4.17","6.09","-1.45","4.38","3.63","-1.27","4.39","-0.02","-0.49","4.40","0.35","-0.18","4.93","2.8","-1.04","3.51","2.45","-1.71","9.32","-0.03","-0.29","4.81","0.47","0.9","-0.53","-0.24","-0.11","-3.47","6.89","-3.57","5.22","0.27","-0.16","22.56","6.58","90.91","0.975","7.55","15.19","8.37","42.35","47.40","19.18","20.88","17.33","52.53"
"819","Dominic James","T.B","C","43","479.58333333333","11.153100775194","-4.27","-1.63","-1.00","-5.39","0.36","-3.46","-3.26","0.11","-3.22","-0.77","0.01","-6.91","-0.41","-0.1","-2.46","-2.11","-2.43","0.89","-2.54","0","-5.36","-0.3","-0.41","7.07","0.57","-3.24","5.27","-0.5","0.3","-18.80","-5.44","-1.7","-1.88","-0.32","0.28","-32.94","9.64","91.88","1.015","10.01","12.51","6.26","44.79","61.54","15.64","17.01","12.14","56.31"
"6","Anze Kopitar","L.A","C","62","870.18333333333","14.035215053763","-3.1","-1.66","-0.54","-2.18","-1.95","-0.04","-1.52","-0.79","-0.65","0.95","-0.91","20.43","-0.48","-0.02","-4.62","-4.11","-0.49","-3.37","-3.8","-0.08","-8.45","0.87","-0.43","27.02","-0.41","-0.55","0.19","-0.05","-0.14","2.63","11.24","-3.53","6.88","0.17","-0.53","27.53","11.50","93.63","1.051","12.07","10.07","8","42.06","60.14","22.75","16.27","17.31","56.80"
"798","Danila Yurov","MIN","R","69","839.86666666667","12.171980676329","-6.45","-1.68","-2.22","-3.51","-1.74","-1.14","-0.49","1.67","-1.88","0.08","0.72","-6.65","-0.28","-0.28","0.05","-3.35","-1.44","-1.84","-0.95","-2.7","4.04","-0.03","-0.01","-0.42","-3.2","1.69","-5.65","-0.11","0.9","-24.50","-4.32","-3.1","-0.96","0.28","0.08","5.71","9.81","90.67","1.005","7.86","10.86","5.79","45.36","57.59","18.15","18.57","15.07","54.62"
"306","Jansen Harkins","ANA","C","44","404.43333333333","9.1916666666667","-8.81","-1.7","-2.99","-7.46","-1.52","-3.44","-4.94","0.11","-4.80","-1.37","-0.33","-14.00","-0.61","-0.27","-3.17","-7.74","-0.68","-6.57","-3","-1.22","-3.68","-0.57","0.12","-14.89","-6.32","0.72","-8.70","-0.89","0.05","-32.60","-5.29","-3.37","-1.09","-0.19","-0.71","26.67","5.59","91.30","0.969","8.6","12.61","10.68","55.49","44.62","14.54","17.06","18.99","43.36"
"474","Sean Walker","CAR","D","78","1401.8166666667","17.972008547009","4.02","-1.7","2.25","1.91","-2.37","2.58","1.16","-1.25","2.24","-0.31","0.48","-7.54","0.03","-0.18","2.02","2.66","-0.49","2.48","0.18","-1.16","3.01","-0.18","0.4","-10.46","3.3","0.9","1.84","-0.39","-0.04","-6.82","0.36","-1.83","1.31","0.23","0.15","-3.33","7.86","87.30","0.952","9.54","12.11","6.89","45.37","58.07","21.66","19.6","16.86","56.22"
"678","Matt Rempe","NYR","C","26","213.93333333333","8.2282051282051","3.67","-1.71","2.39","0.3","-1.68","1.20","-2.9","-1.48","-1.78","-0.08","0.47","-5.56","0","-0.37","3.91","-0.79","-0.73","-0.05","0.81","-1.09","4.47","-0.23","-0.01","-7.84","-2.13","0.47","-3.41","0.89","1.11","5.22","-7.76","-2.68","-3.04","-0.74","-0.49","-60.00","7.89","89.13","0.970","5.61","12.06","7.85","56.65","41.67","9.26","16.55","15.99","36.67"
"627","Jake Neighbours","STL","L","64","810.3","12.6609375","-0.44","-1.72","0.57","-0.11","-0.18","0.04","-0.87","-1.07","0.16","0.67","0.44","2.41","0.02","-0.18","1.94","0.88","-1.32","2.16","-0.32","-2.12","4.21","0.63","-0.19","16.13","1.6","1.07","0.52","-0.25","0.76","-25.00","0.21","-1.62","0.97","0.34","0.08","11.54","11.62","89.12","1.007","10.66","12.37","8.96","49.83","54.34","19.18","17.4","15.7","54.99"
"400","Troy Stecher","EDM, TOR","D","60","999.75","16.6625","-0.21","-1.75","0.58","-0.69","-0.34","-0.28","0.21","0.23","0.03","-0.29","0.04","-3.30","0.12","0.04","0.91","2.11","-0.43","2.49","0.98","-1.62","5.58","-0.13","-0.46","7.09","1.51","1.59","0.41","0.03","0.47","-6.87","-8.74","-1.6","-4.40","-0.27","0.21","-18.28","9.16","90.70","0.999","4.98","12.84","8.34","55.81","37.39","12.54","18.06","17.1","42.31"
"97","Brendan Gallagher","MTL","R","76","811.28333333333","10.674780701754","4.85","-1.76","2.92","1.79","-0.54","1.45","2.88","-1.24","3.98","-0.46","-0.19","-2.17","0.17","0.2","-0.13","0.78","-0.39","1.10","1.93","1.21","1.94","0.25","0.26","0.62","-1.53","-2.13","0.85","-0.66","-0.54","3.32","3.76","-2.92","3.62","-0.31","-0.06","-5.96","9.19","90.86","1.000","9.24","13.83","8.43","47.26","52.30","15.01","19.15","16.49","47.65"
"882","Zeev Buium","MIN, VAN","D","71","1138.55","16.035915492958","1.92","-1.76","1.62","-0.63","1.07","-1.01","0.81","1.56","-0.53","-0.21","0.06","-3.17","-0.09","0.14","-2.13","1.97","0.24","1.72","0.55","0.64","-0.09","0.04","-0.1","2.70","1.89","-0.53","3.11","-0.42","0.08","-17.02","4.56","-5.4","5.23","0.09","0.14","0.46","7.11","90.60","0.977","8.64","9.64","5.22","45.48","62.36","20.71","15.18","14.91","58.14"
"876","Zayne Parekh","CGY","D","32","427.4","13.35625","2.26","-1.8","1.75","-0.57","-0.62","0.01","-1.36","1.49","-2.50","-0.62","-1.12","3.92","-0.17","-0.25","0.57","-0.25","-0.63","0.32","-3.13","-1.37","-4.65","-0.65","-1.02","5.56","3.84","0.98","3.51","0.01","-0.55","11.76","14.77","-12.04","13.55","0.02","0.45","-31.43","6.99","93.58","1.006","13.62","8.14","2.11","58.68","86.61","27.09","12.35","6.46","80.75"
"839","Adam Fantilli","CBJ","C","78","1173.6","15.046153846154","3.24","-1.85","2.12","3.25","-0.17","1.97","1.95","0.73","1.05","0","0.62","-6.31","0.33","0.24","0.66","3.38","1.25","1.75","0.94","2.51","-3.56","-0.2","0.14","-7.92","3.26","-1.68","5.55","0.27","0.26","-0.10","5.58","-10.72","8.13","0","0.45","-14.43","8.87","89.85","0.987","12.37","12.17","4.55","39.01","73.11","22.96","17.84","12.07","65.55"
